255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	67,67,67  	79,79,79  	92,92,92  	74,74,74  	132,132,132	255,255,255	255,255,255	255,255,255	111,111,111	95,95,95  	81,81,81  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	66,66,66  	71,71,71  	71,71,71  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	146,146,146	64,64,64  	71,71,71  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	63,63,63  	90,90,90  	67,67,67  	73,73,73  	76,76,76  	52,52,52  	133,133,133	255,255,255	106,106,106	73,73,73  	62,62,62  	255,255,255	255,255,255	70,70,70  	53,53,53  	123,123,123	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	62,62,62  	86,86,86  	74,74,74  	255,255,255	255,255,255	255,255,255	255,255,255	41,41,41  	54,54,54  	80,80,80  	62,62,62  	112,112,112	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	89,89,89  	67,67,67  	73,73,73  	255,255,255	77,77,77  	75,75,75  	88,88,88  	137,137,137	56,56,56  	83,83,83  	70,70,70  	57,57,57  	78,78,78  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	53,53,53  	80,80,80  	62,62,62  	255,255,255	255,255,255	255,255,255	255,255,255	59,59,59  	53,53,53  	73,73,73  	62,62,62  	126,126,126	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	88,88,88  	74,74,74  	121,121,121	86,86,86  	66,66,66  	74,74,74  	132,132,132	255,255,255	255,255,255	255,255,255	69,69,69  	58,58,58  	101,101,101	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	60,60,60  	87,87,87  	74,74,74  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	124,124,124	69,69,69  	75,75,75  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	62,62,62  	77,77,77  	80,80,80  	111,111,111	68,68,68  	73,73,73  	255,255,255	255,255,255	255,255,255	255,255,255	81,81,81  	79,79,79  	83,83,83  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	56,56,56  	72,72,72  	71,71,71  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	62,62,62  	81,81,81  	85,85,85  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	67,67,67  	81,81,81  	92,92,92  	255,255,255	64,64,64  	53,53,53  	255,255,255	255,255,255	255,255,255	255,255,255	65,65,65  	71,71,71  	74,74,74  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	77,77,77  	79,79,79  	69,69,69  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	79,79,79  	68,68,68  	63,63,63  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	112,112,112	255,255,255	255,255,255	255,255,255	135,135,135	71,71,71  	86,86,86  	142,142,142	255,255,255	77,77,77  	49,49,49  	143,143,143	255,255,255	255,255,255	255,255,255	65,65,65  	56,56,56  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	58,58,58  	84,84,84  	84,84,84  	255,255,255	255,255,255	255,255,255	123,123,123	255,255,255	255,255,255	255,255,255	144,144,144	69,69,69  	72,72,72  	95,95,95  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	61,61,61  	42,42,42  	59,59,59  	85,85,85  	58,58,58  	69,69,69  	88,88,88  	255,255,255	255,255,255	255,255,255	40,40,40  	66,66,66  	59,59,59  	80,80,80  	68,68,68  	58,58,58  	128,128,128	255,255,255	255,255,255	255,255,255	48,48,48  	62,62,62  	79,79,79  	76,76,76  	75,75,75  	62,62,62  	65,65,65  	67,67,67  	51,51,51  	82,82,82  	55,55,55  	62,62,62  	62,62,62  	70,70,70  	72,72,72  	56,56,56  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	124,124,124	57,57,57  	46,46,46  	97,97,97  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	107,107,107	58,58,58  	57,57,57  	91,91,91  	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	47,47,47  	47,47,47  	40,40,40  	59,59,59  	60,60,60  	67,67,67  	58,58,58  	60,60,60  	66,66,66  	255,255,255	118,118,118	65,65,65  	35,35,35  	65,65,65  	139,139,139	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	255,255,255	
